State,District,Market,Commodity,Variety,Grade,Arrival_Date,Year,Month,Week,Season,Rainfall_mm,Temperature_C,Humidity_percent,Min_Price_Rs_per_Quintal,Max_Price_Rs_per_Quintal,Modal_Price_Rs_per_Quintal
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Potato,Other,Local,2026-04-17,2026,4,29,Summer,0.0,32.7,31.7,2824.31,3077.53,2939.07
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Potato,Other,Local,2026-04-24,2026,4,30,Summer,12.4,33.7,47.0,2838.37,3061.39,2952.57
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Potato,Other,Local,2026-05-01,2026,5,31,Summer,30.2,35.9,41.8,2920.31,3184.83,3042.05
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Potato,Other,Local,2026-05-08,2026,5,32,Summer,39.3,29.4,44.4,2903.8,3104.9,3006.95
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Potato,Other,Local,2026-05-15,2026,5,33,Summer,0.0,29.9,39.3,2937.58,3146.17,3040.79
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Potato,Other,Local,2026-05-22,2026,5,34,Summer,40.0,24.3,41.3,2931.58,3222.52,3061.51
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Potato,Other,Local,2026-05-29,2026,5,35,Summer,0.0,33.0,26.7,2999.6,3228.77,3135.36
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Potato,Other,Local,2026-06-05,2026,6,36,Summer,71.4,31.9,38.5,3090.22,3326.76,3219.84
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Potato,Other,Local,2026-06-12,2026,6,37,Summer,49.0,34.9,46.4,3031.11,3330.57,3181.63
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Potato,Other,Local,2026-06-19,2026,6,38,Summer,48.4,32.3,46.3,3039.34,3256.79,3160.59
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Potato,Other,Local,2026-06-26,2026,6,39,Summer,26.7,31.6,40.6,3035.84,3237.03,3142.28
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Potato,Other,Local,2026-07-03,2026,7,40,Monsoon,195.6,26.4,75.3,3433.07,3739.86,3594.61
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Potato,Other,Local,2026-07-10,2026,7,41,Monsoon,248.8,28.7,81.1,3450.45,3774.66,3580.31
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Potato,Other,Local,2026-07-17,2026,7,42,Monsoon,227.5,30.0,85.8,3500.33,3762.48,3606.11
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Potato,Other,Local,2026-07-24,2026,7,43,Monsoon,173.6,28.6,81.5,3442.03,3691.27,3567.27
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Potato,Other,Local,2026-07-31,2026,7,44,Monsoon,289.6,28.0,85.0,3401.49,3680.43,3536.37
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Potato,Other,Local,2026-08-07,2026,8,45,Monsoon,232.9,29.3,91.8,3319.07,3652.92,3501.51
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Potato,Other,Local,2026-08-14,2026,8,46,Monsoon,222.4,27.6,65.8,3405.31,3673.11,3534.38
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Potato,Other,Local,2026-08-21,2026,8,47,Monsoon,174.1,28.1,78.2,3359.56,3681.46,3538.07
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Potato,Other,Local,2026-08-28,2026,8,48,Monsoon,251.9,26.9,81.6,3393.34,3695.79,3532.34
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Potato,Other,Local,2026-09-04,2026,9,49,Monsoon,214.3,29.6,78.1,3396.26,3625.43,3494.8
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Potato,Other,Local,2026-09-11,2026,9,50,Monsoon,182.3,27.8,75.6,3255.39,3569.33,3417.7
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Potato,Other,Local,2026-09-18,2026,9,51,Monsoon,51.6,26.6,71.9,3370.85,3602.43,3508.18
Tamil Nadu,Chengalpattu,Medavakkam(Uzhavar Sandhai ),Potato,Other,Local,2026-09-25,2026,9,52,Monsoon,250.1,29.3,70.2,3364.0,3650.84,3500.0
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2025-10-03,2025,10,1,Post-Monsoon,60.7,24.7,68.4,1120.41,1121.83,1121.07
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2025-10-10,2025,10,2,Post-Monsoon,69.3,21.7,78.0,1097.95,1099.39,1098.61
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2025-10-17,2025,10,3,Post-Monsoon,59.4,19.4,58.1,1073.59,1074.89,1074.28
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2025-10-24,2025,10,4,Post-Monsoon,41.7,23.3,65.4,1100.07,1101.38,1100.65
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2025-10-31,2025,10,5,Post-Monsoon,47.5,23.3,60.7,1088.6,1090.03,1089.28
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2025-11-07,2025,11,6,Post-Monsoon,50.3,25.1,63.2,1082.09,1083.36,1082.84
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2025-11-14,2025,11,7,Post-Monsoon,40.5,27.1,48.1,1094.72,1095.82,1095.29
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2025-11-21,2025,11,8,Post-Monsoon,43.0,23.3,72.5,1077.57,1078.95,1078.27
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2025-11-28,2025,11,9,Post-Monsoon,39.4,25.0,56.4,1075.41,1076.79,1076.13
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2025-12-05,2025,12,10,Winter,15.8,20.3,38.8,742.49,743.45,743.02
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2025-12-12,2025,12,11,Winter,11.5,20.7,46.4,728.03,729.19,728.66
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2025-12-19,2025,12,12,Winter,0.0,15.9,46.4,724.18,725.19,724.66
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2025-12-26,2025,12,13,Winter,5.1,15.1,42.8,713.46,714.37,713.86
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-01-02,2026,1,14,Winter,10.7,22.0,53.0,706.59,707.38,707.0
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-01-09,2026,1,15,Winter,16.3,17.4,42.2,720.47,721.45,720.99
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-01-16,2026,1,16,Winter,5.0,18.5,43.8,737.16,738.14,737.62
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-01-23,2026,1,17,Winter,7.6,15.8,31.0,741.52,742.44,741.95
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-01-30,2026,1,18,Winter,8.6,21.5,36.0,748.88,749.78,749.36
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-02-06,2026,2,19,Winter,15.2,11.3,50.6,756.09,756.95,756.53
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-02-13,2026,2,20,Winter,10.5,15.3,48.0,749.99,750.83,750.42
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-02-20,2026,2,21,Winter,0.0,21.3,58.6,754.15,755.13,754.6
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-02-27,2026,2,22,Winter,7.3,18.5,47.5,740.95,742.03,741.45
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-03-06,2026,3,23,Summer,33.2,33.9,38.9,860.92,862.15,861.49
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-03-13,2026,3,24,Summer,32.6,33.5,41.3,861.5,862.53,862.09
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-03-20,2026,3,25,Summer,58.3,36.2,48.7,849.46,850.77,850.1
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-03-27,2026,3,26,Summer,65.4,36.1,51.5,835.09,836.04,835.57
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-04-03,2026,4,27,Summer,39.1,29.9,35.8,827.81,828.87,828.32
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-04-10,2026,4,28,Summer,38.3,27.6,38.9,843.72,844.83,844.22
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-04-17,2026,4,29,Summer,44.6,33.8,37.3,865.1,866.16,865.62
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-04-24,2026,4,30,Summer,46.2,34.3,39.6,866.3,867.59,866.93
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-05-01,2026,5,31,Summer,40.1,39.3,43.7,875.72,876.68,876.24
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-05-08,2026,5,32,Summer,35.6,32.1,45.8,870.04,871.23,870.58
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-05-15,2026,5,33,Summer,68.4,30.6,46.6,844.86,846.06,845.35
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-05-22,2026,5,34,Summer,42.7,34.8,46.0,835.24,836.37,835.71
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-05-29,2026,5,35,Summer,15.3,31.8,52.1,832.82,834.05,833.52
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-06-05,2026,6,36,Summer,32.7,32.5,51.1,836.44,837.46,836.95
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-06-12,2026,6,37,Summer,18.6,33.8,48.2,836.82,837.88,837.35
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-06-19,2026,6,38,Summer,17.5,34.1,42.2,834.89,836.12,835.49
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-06-26,2026,6,39,Summer,60.7,33.1,42.1,829.33,830.56,829.96
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-07-03,2026,7,40,Monsoon,245.5,27.3,75.5,960.83,961.94,961.28
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-07-10,2026,7,41,Monsoon,169.5,29.7,81.4,942.93,944.24,943.54
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-07-17,2026,7,42,Monsoon,76.3,24.4,88.3,956.15,957.36,956.78
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-07-24,2026,7,43,Monsoon,146.4,28.4,81.9,949.8,950.93,950.28
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-07-31,2026,7,44,Monsoon,203.3,28.8,86.7,981.09,982.34,981.64
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-08-07,2026,8,45,Monsoon,235.1,26.8,73.8,978.21,979.63,978.96
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-08-14,2026,8,46,Monsoon,247.4,30.2,83.4,973.34,974.49,973.87
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-08-21,2026,8,47,Monsoon,262.4,26.0,79.6,966.8,968.23,967.6
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-08-28,2026,8,48,Monsoon,287.4,28.1,84.3,962.11,963.28,962.71
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-09-04,2026,9,49,Monsoon,209.7,30.4,84.3,972.71,973.9,973.4
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-09-11,2026,9,50,Monsoon,231.4,26.8,78.9,973.96,975.46,974.73
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-09-18,2026,9,51,Monsoon,214.7,28.1,75.0,990.44,991.77,991.11
West Bengal,Birbhum,Bolpur APMC,Potato,Potato,FAQ,2026-09-25,2026,9,52,Monsoon,186.3,27.6,88.3,999.18,1000.67,1000.0
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2025-10-03,2025,10,1,Post-Monsoon,38.0,24.0,64.6,657.61,658.32,657.95
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2025-10-10,2025,10,2,Post-Monsoon,76.0,24.4,60.1,672.14,672.83,672.46
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2025-10-17,2025,10,3,Post-Monsoon,54.8,24.9,59.8,671.6,672.35,671.98
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2025-10-24,2025,10,4,Post-Monsoon,63.7,21.8,62.3,662.51,663.08,662.77
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2025-10-31,2025,10,5,Post-Monsoon,48.9,29.6,54.2,661.66,662.3,661.95
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2025-11-07,2025,11,6,Post-Monsoon,61.3,23.7,63.0,666.3,667.12,666.75
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2025-11-14,2025,11,7,Post-Monsoon,51.1,20.3,67.8,695.35,696.34,695.84
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2025-11-21,2025,11,8,Post-Monsoon,73.6,21.3,69.4,674.8,675.54,675.21
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2025-11-28,2025,11,9,Post-Monsoon,20.4,22.3,54.8,664.1,664.84,664.42
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2025-12-05,2025,12,10,Winter,0.1,18.8,32.1,461.31,461.88,461.55
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2025-12-12,2025,12,11,Winter,0.0,15.0,50.1,451.82,452.24,452.03
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2025-12-19,2025,12,12,Winter,21.8,15.6,56.7,452.77,453.29,453.0
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2025-12-26,2025,12,13,Winter,13.0,20.0,50.0,450.42,450.86,450.62
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-01-02,2026,1,14,Winter,2.8,17.8,40.3,446.93,447.49,447.19
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-01-09,2026,1,15,Winter,15.0,19.7,52.5,446.71,447.24,446.93
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-01-16,2026,1,16,Winter,0.0,15.0,40.1,445.3,445.83,445.59
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-01-23,2026,1,17,Winter,11.3,23.9,51.3,453.29,453.81,453.55
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-01-30,2026,1,18,Winter,0.0,18.4,45.6,463.21,463.73,463.49
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-02-06,2026,2,19,Winter,4.5,15.2,49.7,467.18,467.66,467.39
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-02-13,2026,2,20,Winter,6.5,16.0,42.2,466.41,466.89,466.67
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-02-20,2026,2,21,Winter,18.4,17.4,50.4,469.1,469.64,469.41
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-02-27,2026,2,22,Winter,16.9,20.6,36.6,475.76,476.28,476.01
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-03-06,2026,3,23,Summer,17.3,34.1,28.9,569.2,569.89,569.55
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-03-13,2026,3,24,Summer,30.5,33.2,38.8,573.56,574.19,573.85
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-03-20,2026,3,25,Summer,44.2,33.4,37.3,587.81,588.42,588.15
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-03-27,2026,3,26,Summer,22.7,31.2,51.2,583.52,584.25,583.89
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-04-03,2026,4,27,Summer,25.2,32.4,42.8,594.65,595.32,595.04
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-04-10,2026,4,28,Summer,7.7,31.9,33.6,602.26,602.82,602.52
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-04-17,2026,4,29,Summer,0.0,32.0,45.7,597.97,598.52,598.21
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-04-24,2026,4,30,Summer,20.7,33.0,42.9,601.11,601.8,601.49
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-05-01,2026,5,31,Summer,29.1,33.1,39.0,605.04,605.75,605.41
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-05-08,2026,5,32,Summer,29.2,32.9,32.4,605.04,605.62,605.34
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-05-15,2026,5,33,Summer,59.1,29.5,45.3,604.74,605.38,605.16
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-05-22,2026,5,34,Summer,20.0,26.2,45.1,592.21,592.92,592.53
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-05-29,2026,5,35,Summer,27.0,33.7,38.1,587.23,587.89,587.59
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-06-05,2026,6,36,Summer,8.3,34.2,37.8,586.34,587.11,586.66
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-06-12,2026,6,37,Summer,22.7,33.9,39.6,582.53,583.12,582.79
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-06-19,2026,6,38,Summer,25.1,39.9,34.0,576.16,576.83,576.48
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-06-26,2026,6,39,Summer,15.3,35.3,36.6,586.54,587.17,586.81
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-07-03,2026,7,40,Monsoon,215.0,26.0,77.7,674.76,675.54,675.13
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-07-10,2026,7,41,Monsoon,237.6,29.1,82.1,698.09,698.79,698.42
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-07-17,2026,7,42,Monsoon,229.1,28.1,77.4,701.83,702.59,702.15
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-07-24,2026,7,43,Monsoon,286.3,26.5,82.1,714.19,714.98,714.51
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-07-31,2026,7,44,Monsoon,137.0,28.0,78.9,713.42,713.97,713.71
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-08-07,2026,8,45,Monsoon,162.4,30.9,77.2,707.59,708.52,708.05
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-08-14,2026,8,46,Monsoon,141.3,30.0,70.6,711.79,712.66,712.26
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-08-21,2026,8,47,Monsoon,173.3,28.5,90.8,727.13,728.02,727.53
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-08-28,2026,8,48,Monsoon,237.8,29.9,65.9,727.65,728.43,728.01
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-09-04,2026,9,49,Monsoon,200.2,31.8,77.0,733.85,734.78,734.34
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-09-11,2026,9,50,Monsoon,141.7,28.2,88.0,738.28,739.03,738.65
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-09-18,2026,9,51,Monsoon,200.7,30.5,72.7,738.69,739.57,739.04
West Bengal,Jhargram,Jhargram APMC,Potato,Jyoti,FAQ,2026-09-25,2026,9,52,Monsoon,249.9,27.5,79.0,739.57,740.36,740.0
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2025-10-03,2025,10,1,Post-Monsoon,74.3,24.8,62.5,785.76,787.06,786.56
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2025-10-10,2025,10,2,Post-Monsoon,77.2,21.8,50.3,795.28,796.77,796.15
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2025-10-17,2025,10,3,Post-Monsoon,68.2,24.9,66.0,816.26,817.67,816.98
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2025-10-24,2025,10,4,Post-Monsoon,78.6,24.9,55.9,794.0,795.1,794.63
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2025-10-31,2025,10,5,Post-Monsoon,60.0,22.8,70.6,766.42,767.8,767.15
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2025-11-07,2025,11,6,Post-Monsoon,50.6,22.9,62.6,786.74,788.28,787.44
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2025-11-14,2025,11,7,Post-Monsoon,16.6,25.3,59.4,789.03,790.38,789.69
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2025-11-21,2025,11,8,Post-Monsoon,82.0,24.5,67.0,791.91,793.13,792.57
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2025-11-28,2025,11,9,Post-Monsoon,58.0,26.3,57.1,799.33,800.84,800.11
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2025-12-05,2025,12,10,Winter,12.7,15.7,43.4,543.17,544.09,543.64
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2025-12-12,2025,12,11,Winter,15.2,16.8,49.9,560.33,561.41,560.83
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2025-12-19,2025,12,12,Winter,23.5,15.4,36.4,565.69,566.58,566.09
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2025-12-26,2025,12,13,Winter,14.4,16.0,44.1,562.93,563.91,563.42
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2026-01-02,2026,1,14,Winter,0.0,17.7,36.2,561.02,561.98,561.52
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2026-01-09,2026,1,15,Winter,14.1,19.8,50.3,560.87,562.0,561.44
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2026-01-16,2026,1,16,Winter,4.8,16.3,46.9,555.53,556.51,556.02
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2026-01-23,2026,1,17,Winter,14.4,15.7,43.7,570.73,571.76,571.22
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2026-01-30,2026,1,18,Winter,6.3,16.5,37.8,572.88,573.8,573.42
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2026-02-06,2026,2,19,Winter,4.4,22.8,49.8,564.12,564.9,564.5
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2026-02-13,2026,2,20,Winter,0.0,18.9,58.0,568.55,569.54,569.06
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2026-02-20,2026,2,21,Winter,0.0,18.1,44.1,581.85,582.9,582.49
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2026-02-27,2026,2,22,Winter,1.1,13.3,39.9,592.46,593.37,592.92
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2026-03-06,2026,3,23,Summer,50.7,31.9,42.3,690.47,691.71,691.0
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2026-03-13,2026,3,24,Summer,17.1,34.3,33.4,680.46,681.36,680.88
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2026-03-20,2026,3,25,Summer,36.9,37.7,31.6,696.29,697.31,696.82
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2026-03-27,2026,3,26,Summer,71.9,27.3,29.4,680.58,681.72,681.24
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2026-04-03,2026,4,27,Summer,39.4,38.4,48.1,685.84,686.96,686.39
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2026-04-10,2026,4,28,Summer,19.1,34.2,38.5,681.36,682.42,681.91
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2026-04-17,2026,4,29,Summer,8.4,33.1,40.0,696.08,697.22,696.71
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2026-04-24,2026,4,30,Summer,40.1,34.4,53.1,686.63,687.55,687.08
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2026-05-01,2026,5,31,Summer,26.6,28.9,27.1,679.87,680.94,680.25
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2026-05-08,2026,5,32,Summer,18.7,36.7,49.7,687.16,688.55,687.9
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2026-05-15,2026,5,33,Summer,21.2,34.1,61.1,697.05,698.06,697.49
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2026-05-22,2026,5,34,Summer,55.6,27.2,43.5,712.56,713.77,713.11
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2026-05-29,2026,5,35,Summer,20.8,34.1,46.0,718.78,720.16,719.59
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2026-06-05,2026,6,36,Summer,13.7,35.0,49.6,724.14,725.31,724.8
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2026-06-12,2026,6,37,Summer,32.1,29.5,38.4,737.01,738.33,737.66
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2026-06-19,2026,6,38,Summer,35.7,33.5,51.5,723.39,724.54,723.97
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2026-06-26,2026,6,39,Summer,24.7,30.7,32.9,715.14,716.56,715.86
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2026-07-03,2026,7,40,Monsoon,180.5,28.6,78.2,808.32,809.79,809.0
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2026-07-10,2026,7,41,Monsoon,229.7,26.2,76.6,777.47,778.73,778.03
Madhya Pradesh,Guna,Guna(F&V) APMC,Potato,Other,Grade B,2026-07-17,2026,7,42,Monsoon,270.7,27.5,71.6,788.8,790.09,789.41
